brand,name,rating,ingredients,link
Paulas-Choice,Skin-Balancing-Daily-Mattifying-Lotion-with-SPF-15-and-Antioxidants-DISCONTINUED,3.7,"Active Ingredients: Octinoxate 7.5%, Oxybenzone 2%, and Avobenzone 2% (sunscreen agents). Other Ingredients: Water, Isododecane (matte finish solvent), Silica (absorbent), Camellia Sinensis (Green Tea) Leaf Extract (antioxidant), Tocopheryl Acetate (vitamin E/antioxidant), Superoxide Dismutase (antioxidant enzyme), Niacinamide, Phospholipids (cell-communicating ingredients), Soybean Peroxidase (antioxidant enzyme), Bisabolol (anti-irritant), Butylene Glycol, Propylene Glycol (water-binding agents), Aluminum Starch Octenylsuccinate (absorbent/thickener), Polysorbate-20 (emulsifier), PEG-100 Stearate, Glyceryl Stearate, Cetearyl Alcohol, Ceteareth-20 (thickeners), Sorbic Acid (preservative), Acrylates/C10-30 Alkyl Acrylate Crosspolymer (film-forming agent), EDTA (chelating agent), Sodium Hydroxide (pH adjuster), Chlorphenesin, Phenoxyethanol (preservatives). ",https://www.makeupalley.com/product/showreview.asp/ItemId=90601/Skin-Balancing-Daily-Mattifying-Lotion-with-SPF-15-and-Antioxidants-DISCONTINUED/Paulas-Choice/Moisturizers
Shi-Kai,Borage-Dry-Skin-Therapy-24-Hour-Repair-Facial-Cream,3.8,chamomile flower water * capric/caprylic trigylceride (from coconut oil) * cetearyl alcohol (from palm oil) * myristyl myristate (from palm oil) * cetearyl octanoate (from palm oil) * glycerin (from coconut oil) * orange fruit extract * camellia oleifera seed oil * shea butter * cetearyl glucoside (from corn) * wheat germ oil * lauryl laurate (from palm oil) * triheptanoin (from coconut oil) * orzanol (from rice) * phenoxyethanol (from aromatic ether) * carbomer (from polymer) * sodium hydroxymethylglycinate (from amino acids) * boswellia carterii oil * limonene (from essential oil) * boswellia serrata extract * carrot root extract * sunflower seed oil * beta carotene * grapefruit seed extract * tocopherol (vitE),https://www.makeupalley.com/product/showreview.asp/ItemId=100155/Borage-Dry-Skin-Therapy-24-Hour-Repair-Facial-Cream/Shi-Kai/Moisturizers
VICHY,Aqualia,3.6,"Ingrentient list for Aqualia Thermal Serum Puissant:aqua, glycerin, dimethicone, peg/ppg/polybutylene glycol-8/5/5 glycerin, peg-60 hydrogenated castor oil, dimethiconol, sodium hyaluronate, phenoxyethanol, chondrus crispus (carrageenan), ammonium polyacryldimethyltauramide, poloxamer 338, disodium edta, capryyl glycol, citric acid, biosaccharide gum-1, acrylates/c10-30 alkylacrylate crosspolymer, parfum",https://www.makeupalley.com/product/showreview.asp/ItemId=96247/Aqualia/VICHY/Moisturizers
Aubrey-Organics,Rosa-Mosqueta-Rose-Hip-Moisturizing-Cream,4.0,"Aqua, Cetyl alcohol, Aloe barbadensis leaf juice*, Glycerin, Alcohol denat (38b, lavender*), rosa mosqueta seed oil*, sweet almond oil, soybean oil, st. john's wort oil, Glyceryl linoleate, Glyceryl linolenate, grapefruit seed extract, Calendula officinalis flower extract, bitter almond oil, coltsfoot leaf extract, coneflower extract, horsetail extract, Tocopheryl acetate, witch hazel water, nettle leaf, Ascorbic acid, carrot root extract, Beta-carotene, *organic",https://www.makeupalley.com/product/showreview.asp/ItemId=7201/Rosa-Mosqueta-Rose-Hip-Moisturizing-Cream/Aubrey-Organics/Moisturizers
Avon,Solutions-Complete-Balance-Day-Cream-SPF-15,3.9,WATER/EAU DIMETHICONE BUTYLENE GLYCOL GLYCERIN DI-C12-15 ALKYL FUMARATE PYRIDOXINE HCL ZINC PCA CAMELLIA SINENSIS LEAF EXTRACT DILAURYL THIODIPROPIONATE SODIUM HYALURONATE CAPRYLIC/CAPRIC TRIGLYCERIDE DIMETHICONE CROSSPOLYMER SILICA SORBITAN ISOSTEARATE ISOHEXADECANE HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER POLYSORBATE 60 DNA CARBOMER SODIUM HYDROXIDE DISODIUM EDTA PHENOXYETHANOL METHYLPARABEN PROPYLPARABEN CAPRYLYL GLYCOL HEXYLENE GLYCOL PARFUM/FRAGRANCE,https://www.makeupalley.com/product/showreview.asp/ItemId=132310/Solutions-Complete-Balance-Day-Cream-SPF-15/Avon/Moisturizers
Aubrey-Organics,Vegecol-Sensitive-Skin-Moisturizing--Cream,3.5," Coconut Fatty Acid Cream Base, Organic Aloe Vera, Witch Hazel (natural herbal extract) Horsetail Extract, Calendula Oil, St. John's Wort Oil, Coltsfoot Extract, Coneflower Extract, Panthenol (Vitamin B-5), Linoleic Acid (Vitamin F), Carrot Oil, Organic Lemon Peel Oil, Aubrey¹s Preservative (Citrus Seed Extract, Vitamins A, C and E).   ",https://www.makeupalley.com/product/showreview.asp/ItemId=17915/Vegecol-Sensitive-Skin-Moisturizing--Cream/Aubrey-Organics/Moisturizers
Yves-Rocher,Sebo-Specific-Zero-Blemish-Pore-Refining-Care,2.8,"Active Ingredients: Octyl Methoxycinnamate, Butyl Methoxydibenzoylmethane. Ingredients- Water, Cyclomethicone, Diimethicone, Polyglyceryl-4 Isostearate, Cetyl Dimethicone Coployol, Hexyl Laurate, Dromiceius (Emu Oil), Glycerin, Sorbitol, Emulsifying Wax Nf, Tocopheryl Acetate (Vitamine E Acetate), Cetearyl Alcohol, Peg-40 Castor Oil, Dea-Cetyl Phosphate, Petrolatum, Urea, Sodium Hyaluronate, Allantoin, Sodium Ascorbate (Vitamin C), Phenoxyethanol, Methylparaben, Isopropylparaben, Isobutylparaben, Butylparaben, Carbomer, Sodium Dehydroacetate, Propylparaben, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Linalool",https://www.makeupalley.com/product/showreview.asp/ItemId=125463/Sebo-Specific-Zero-Blemish-Pore-Refining-Care/Yves-Rocher/Moisturizers
LOreal-Paris,Youth-Code-Day-Lotion-Spf-30,3.3,"Active Ingredients: Avobenzone (3%), Homosalate (2.7%), Octisalate (5%), Octocrylene (7%)  Inactive Ingredients: Water, Isononyl Isononanoate, Glycerin, Dimethicone, Aluminum Starch Octenylsuccinate, Sucrose Tristearate, Polymethylsilsesquioxane, Polysorbate 60, PEG 12 Dimethicone, Carbomer, Glycine Soja Protein (Soybean), Triethanolamine, Dimethiconol, Sodium Stearoyl Glutamate, Bifida Ferment Lysate, Adenosine, Disodium EDTA, Xanthan Gum , Methylparaben, Phenoxyethanol, Caprylyl Glycol, Ethylparaben, Fragrance, Limonene, Potassium Sorbate, Sodium Benzoate",https://www.makeupalley.com/product/showreview.asp/ItemId=142237/Youth-Code-Day-Lotion-Spf-30/LOreal-Paris/Moisturizers
The-Body-Shop,Carrot-Cream,3.7,"Aqua (Solvent/Diluent), Prunus Amygdalus Dulcis Oil (Emollient), Cetearyl Alcohol (Emulsifier), Glycerin (Humectant), Methyl Glucose Sesquistearate (Emollient/Skin Conditioner), PEG-20 Methyl Glucose Sesquistearate (Emulsifier), Dimethicone (Skin Conditioning Agent), Stearic Acid (Emulsifier), Lanolin Alcohol (Stabiliser/Emollient), Cera Alba (Emulsifier/Emollient), Sesamum Indicum Seed Oil (Skin-Conditioning Agent), Benzyl Alcohol (Preservative), Phenoxyethanol (Preservative), Potassium Sorbate (Preservative), Helianthus Annuus Seed Oil (Emollient), Xanthan Gum (Viscosity Modifier), Parfum (Fragrance), Tocopherol (Antioxidant), Ascorbyl Palmitate (Antioxidant), Geraniol (Fragrance Ingredient), Citronellol (Fragrance Ingredient), Linalool (Fragrance Ingredient), Beta-Carotene (Colorant), Daucus Carota Extract (Natural Additive), Daucus Carota Sativa Seed Oil (Natural Additive), Eugenol (Fragrance Ingredient), Alpha-Isomethyl Ionone (Fragrance Ingredient), CI 14700 (Colour), CI 15510 (Colour). ",https://www.makeupalley.com/product/showreview.asp/ItemId=19093/Carrot-Cream/The-Body-Shop/Moisturizers
LOccitane,Immortelle-Very-Precious-Fluid-SPF40,4.4,"Active Ingredients: Titanium Dioxide 12%  Inactive Ingredients: Aqua/Water, Cyclopentasiloxane, Cyclomethicone, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Corn Starch Modified, Alcohol Denat., PEG-12 Dimethicone, Sodium Chloride, PEG/PPG-18/18 Dimethicone, Phenoxyethanol, Tocopheryl Acetate, Parfum/Fragrance, Helichrysum Italicum Extract, Disodium EDTA, Methyl/Ethyl/Butyl/Propyl/Isobutyl/Paraben, Retinyl Palmitate, Sucrose Palmitate, Saxifraga Sarmentosa Extract, Vitis Vinifera (Grape) Fruit Extract, Glyceryl Linoleate, Butylene Glycol, Limonene, Hexyl Cinnamal, Linalool, Morus Bombycis Root Extract, Scutellaria Baicalensis Root Extract, Sodium Sulfite, Sodium Metabisulfite, Benzyl Salicylate, Alpha-Isomethyl Ionone, Oenothera Biennis (Evening Primrose) Oil, Stearic Acid, Aluminum Hydroxide, Borago Officinalis Seed Oil, Citral, Disodium EDTA.",https://www.makeupalley.com/product/showreview.asp/ItemId=94530/Immortelle-Very-Precious-Fluid-SPF40/LOccitane/Moisturizers
mark.,For-Goodness-Face-Spf.30,3.6,active ingredients:     homosalate - 8.0%     octinoxate - 7.5%      octisalate - 5.0%      oxybenzone - 5.0%     avobenzone - 3.0%         water/eau      butylene glycol      glycerin      peg-8      dimethicone      nylon-12      citrus medica limonum (lemon) fruit extract      pyrus malus (apple) fruit extract      fumaria officinalis flower/leaf/stem extract      epilobium angustifolium flower/leaf/stem extract      vanilla planifolia fruit extract      theobroma cacao (cocoa) extract      vaccinium angustifolium (blueberry) fruit extract      rubus idaeus (raspberry) fruit extract      rubus fruticosus (blackberry) fruit extract      vitis vinifera (grape) fruit extract      tromethamine      silica      trimethylsiloxysilicate      glyceryl stearate      hydrogenated lecithin      carbomer      polyglyceryl-3 diisostearate      hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer      acrylates/c10-30 alkyl acrylate crosspolymer      squalane      dimethicone/vinyl dimethicone crosspolymer      caprylic/capric triglyceride      fumaric acid      citric acid      disodium edta      benzyl alcohol      cetyl alcohol      polysorbate 60      methylparaben      propylparaben ,https://www.makeupalley.com/product/showreview.asp/ItemId=105400/For-Goodness-Face-Spf.30/mark./Moisturizers
Aubrey-Organics,Blue-Green-Algae-Moisturizer,3.7,"Purified water, grape seed polyphenols, propylene glycol, petrolatum, dimethicone, chamomile extract, cetyl alcohol, glyceryl monostearate, stearic acid, methyl paraben, propyl paraben, triethanolamine, carbomer 940, comfrey extract, aloe vera and zinc oxide. ",https://www.makeupalley.com/product/showreview.asp/ItemId=40749/Blue-Green-Algae-Moisturizer/Aubrey-Organics/Moisturizers
Unlisted-Brand,Merlot---Face-Cream-grape-seed--spf-15,4.3,"water, c12-15 alkyl benzoate, capryylic/capric triglyceride, cyclopentasiloxane, pentylene glycol, acetyl-dipeptide-1 cetyl ester, peg-8 beeswax, caprylic/capric/myristic/stearic triglyceride, jojoba esters, phenoxyethanol, ethoxydiglycol, thermus thermophillus ferment, alteromonas ferment extract, phytosphingosine, ceramide-1, ceramide-3, ceramide-6, oatmeal extract, aloe vera gel, matricaria extract, bisabolol, dipotassium glycyrrhizate, allantoin, sodium lauroyl lactylate, glucose, cholesterol, butylene glycol, propylene glycol, glycerin, sclerotium gum, xanthan gum, carbomer, acrylates/c10-30 alkyl acrylate crosspolymer, disodium edta, sodium dehydroacetate. ",https://www.makeupalley.com/product/showreview.asp/ItemId=21867/Merlot---Face-Cream-grape-seed--spf-15/Unlisted-Brand/Moisturizers
DHC,Rich-Moisture,3.4,"water/aqua/eau, butylene glycol, olea europaea (olive) fruit oil, squalane, pentylene glycol, leuconostoc/radish root ferment filtrate, polysorbate 60, stearic acid, glyceryl stearate, propylene glycol stearate, cetyl palmitate, phenoxyethanol, sorbitan stearate, carbomer, potassium hydroxide, tocopherol, sodium hyaluronate, royal jelly extract, panax ginseng root extract",https://www.makeupalley.com/product/showreview.asp/ItemId=8557/Rich-Moisture/DHC/Moisturizers
La-Prairie,ADVANCED-MARINE-BIOLOGY-DAY-CREAM-SPF-20-DISCONTINUED,1.4,"Active Ingredients: Avobenzone 3, Octinoxate 7.5,- Octisalate 5Inactive Ingredients Water (Aqua), Glycerin, Octyldodecyl Neopentanoate, Butyrospermum Parkii (Shea Butter), PEG 40 Stearate, Butylene Glycol, Glyceryl Stearate, Cyclopentasiloxane, Cetyl Alcohol, C12-15 AlkylBenzoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydrogenated Polyisobutene, Glycoproteins*, Panax Ginseng Root Extract*, Equisetum Arvense (Horsetail) Extract*, Chondrus Crispus (Carrageenan) Extract, Sodium Hyaluronate, Disodium EDTA, Saccharomyces/Carrageenan Extract/Sarcodiotheca Gaudichaudii Extract, Acetyl Hexapeptide-20, Panthenol, Dimethicone, Palmaria Palmata Extract, Sodium Carbomer, Caprylic/Capric Triglyceride, Limonium Gerberi Extract, Silica, Acrylates Copolymer, Tripleurospermum Maritima Extract, HDI/Trimethylol Hexyllactone Crosspolymer, Crambe Maritima Extract, Dipropylene Glycol Dibenzoate, Inula Crithmoide Extract, Caprylyl Glycol, Propyl Gallate, Aster Maritima Extract, PPG-15 Stearyl Ether Benzoate, Thalassiosira Pseodonana Extract, Carbomer, Dextran, Fragrance (Parfum), Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Yellow 5 (CI 19140), Blue 1 (CI 42090) (i71) * La Prairieâ€™s exclusive Cellular Complex US Patent 5,840,309",https://www.makeupalley.com/product/showreview.asp/ItemId=125686/ADVANCED-MARINE-BIOLOGY-DAY-CREAM-SPF-20-DISCONTINUED/La-Prairie/Moisturizers
LOccitane,Shea--Organic-Cotton-Ultra-Comforting-Cream--DISCONTINUED,4.2,"Aqua/Water**, Butyro, Spermum Parkii (Shea Butter)**, C12-15 Alkyl Benzoate , Glycerin**, Dimethicone , Capryloyl Glycine**, Arachidyl Alcohol**, Cetyl Alcohol**, Myristyl Alcohol**, Myristyl Glucoside**, Gossypium Herbaceum (Cotton) Extract* , Helianthus Annuus (Sunflower) Seed Oil*, Tocopherol**, Ethylhexylglycerin , Xanthan Gum**, Behenyl Alcohol**, Glycyrrhetinic Acid**, Sodium Hydroxide , Polyacrylamide , C13-14 Isoparaffin , Laureth-7**, Arachidyl Glucoside**, Rosmarinus Officinalis (Rosemary) Leaf Extract**. *Ingredients issued from Organic Agriculture. **Natural origin ingredients",https://www.makeupalley.com/product/showreview.asp/ItemId=105141/Shea--Organic-Cotton-Ultra-Comforting-Cream--DISCONTINUED/LOccitane/Moisturizers
DDF,Wrinkle-Resist-Plus-Pore-Minimizer,2.8,"WATER, CYCLOPENTASILOXANE, GLYCERIN, NIACINAMIDE, DIMETHICONE CROSSPOLYMER, POLYMETHYLSILSESQUIOXANE, TOCOPHERYL ACETATE, PALMITOYL PENTAPEPTIDE-4, SODIUM HYALURONATE, ETHYLHEXYLGLYCERIN, BUTYLENE GLYCOL, CAPRYLYL GLYCOL, HEXYLENE GLYCOL, TRIETHANOLAMINE, PANTHENOL, PEG-100 STEARATE, CARBOMER, C30-45 ALKYL CETEARYL DIMETHICONE CROSSPOLYMER, BENZYL ALCOHOL, TRIETHOXYCAPRYLYLSILANE, TITANIUM DIOXIDE, PPG-15 STEARYL ETHER, POLYHYDROXYSTEARIC ACID, MICA, METHICONE, DIMETHICONE, PEG/PPG-18/18 DIMETHICONE, ALUMINA, IODOPROPYNYL BUTYLCARBAMATE, DMDM HYDANTOIN, DISODIUM EDTA, PHENOXYETHANOL, FRAGRANCE, IRON OXIDES.",https://www.makeupalley.com/product/showreview.asp/ItemId=115129/Wrinkle-Resist-Plus-Pore-Minimizer/DDF/Moisturizers
REN-Clean-Skincare,Osmotic-Infusion-Ultra-Moisture-Day-Cream,4.2,"Rosa Damascena Flower Water, Caprylic/Capric Triglyceride (Source Coconut Oil), Cetearl Alcohol (Sourse Coconut oil), Cetearyl Octanoate (Sourse Coconut oil), Camellia Oleifera Seed Oil, Butyrospermum Parkii (Shea) Butter, Myristyl Myristate (Sourse Coconut oil), Glycerin (Source Coconut Oil), Cetearyl Glucoside (Source Corn), Lauryl Laurate (Source Coconut oil), Triheptanoin (Source Coconut Oil), Glycine Soja (Soybean) Lipid, Betaine (Source Aminoacid), Oryzanol (Source Rice), Vaccinium Macrocarpon (Cranberry) Seed Oil, Rosa Canina (Rose Hip) Seed Oil, Phenoxyethanol (source Aromatic Ether), Omega 6 Ceramide (source Carthame), Laminaria Ochroleuca (Algae) Extract, Sodium Hyaluronate (Source Wheat), Parfum (100% Natural Fragrance), Linalool, Limonene, Farnesol, Fagus Sylvatica (Beech) Bud Extract, Cassia Alata (Candle Tree) Leaf Extract, Pueraria Lobata (Kudzu) Symbiozome Extract, Carbomer (Source Polymer), Sodium Hydroxymethylglycinate (Source Amino Acids), Tocopherol (Vitamin E)",https://www.makeupalley.com/product/showreview.asp/ItemId=113077/Osmotic-Infusion-Ultra-Moisture-Day-Cream/REN-Clean-Skincare/Moisturizers
KOSE,Junkisui,2.9,"Cnidium Officinale Root Water, Water (Aqua), Alcohol, Butylene Glycol, Glycerin, Akebia Trifoliata Stem Extract, Dipotassium Glycyrrhizate, Foeniculum Vulgare (Fennel) Fruit Extract, Paeonia Albiflora Root Extract, Paeonia Suffruticosa Root Extract, Sodium Hyaluronate, Citric Acid, Menthol, PEG 50 Hydrogenated Castor Oil Isostearate, Sodium Citrate, O Cymen 5 OL, Methylparaben, Salicylic Acid, Fragrance (Parfum), Blue 4 (CI 42090), Yellow 10 (CI 47005)",https://www.makeupalley.com/product/showreview.asp/ItemId=54321/Junkisui/KOSE/Moisturizers
mark.,Matte-Chance,3.9,WATER/EAU  SD ALCOHOL 40-B  ETHYLHEXYL PALMITATE  SILICA  GLYCERIN  BORON NITRIDE  POLYMETHYL METHACRYLATE  CYCLOPENTASILOXANE  DIMETHICONE  PYRUS MALUS (APPLE) FRUIT EXTRACT  HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT  CUCURBITA PEPO (PUMPKIN) SEED EXTRACT  VANILLA PLANIFOLIA FRUIT EXTRACT  RUBUS IDAEUS (RASPBERRY) FRUIT EXTRACT  HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT  SACCHARUM OFFICINARUM (SUGAR CANE) EXTRACT  RUBUS FRUTICOSUS (BLACKBERRY) FRUIT EXTRACT  VITIS VINIFERA (GRAPE) FRUIT EXTRACT  POLYACRYLAMIDE  C13-14 ISOPARAFFIN  LAURETH-7  CAPRYLIC/CAPRIC TRIGLYCERIDE  ACRYLATES COPOLYMER  SODIUM C8-16 ISOALKYLSUCCINYL LACTOGLOBULIN SULFONATE ,https://www.makeupalley.com/product/showreview.asp/ItemId=104781/Matte-Chance/mark./Moisturizers
Philosophy,Hope-in-a-Bottle,3.3,"Water, Butylene Glycol, Glycerin, Myristoyl /Palmitoyl Oxostearamide/Arachamide MEA, PEG-15 Glyceryl Stearate, Grape Seed Oil, Cetearyl Alcohol, Glyceryl Stearate, Macadamia Ternifolia Seed Oil, PEG-10 Glyceryl Stearate, Portulaca Oleracea Extract, Squalane, Allantoin, Anthemis Nobilis Flower Extract, BHT, Biosaccharide Gum-1, Bisabolol, Calcium Lactate, Dimethicone, Licorice Root Extract, Hydrogenated Olive Oil, Hydrogenated Olive Oil Decyl Esters, Mannan, Methylparaben, Panthenol, Propylparaben, Sodium Lactate, Stearic Acid, Sunflower Decyl Esters, Tocopheryl Acetate, Xanthan Gum, Fragrance",https://www.makeupalley.com/product/showreview.asp/ItemId=3217/Hope-in-a-Bottle/Philosophy/Moisturizers
Neutrogena,Pore-Refining-Cream-SPF-15,4.1,"Active Ingredients: 3.0% Avobenzone, 7.5% Octinoxate. Inactive Ingredients: Water, Glycerin, Ammonium Glycolate, Glyceryl Distearate, Stearyl Alcohol, Dimethicone, Cetearyl Alcohol, Ceteareth-20, Glycolic Acid, Steareth-10, Cholesterol, Retinol, Tocopherol, Ascorbic Acid, Disodium Edta, Ethylhexyl Hydroxystearate, Polysorbate 80, Polysorbate 20, Bht, Acrylates/C10-30 Alkyl Acrylates Crosspolymer, Methylparaben, Propylparaben, Phenoxyethanol, Fragrance.",https://www.makeupalley.com/product/showreview.asp/ItemId=8649/Pore-Refining-Cream-SPF-15/Neutrogena/Skincare---Face
Boots,No7-Advanced-Hydration,3.5,"Water), Butylene glycol, C12-15 alkyl benzoate, Glycerin, Glyceryl stearate, Cetyl alcohol, Dimethicone, Paraffinum liquidum (Mineral oil), PEG-100 stearate, C18-36 acid glycol ester, Phenoxyethanol, Mica, Carbomer, Sodium PCA, Panthenol, Methylparaben, Sodium stearoyl lactylate, Parfum (Fragrance), Potassium hydroxide, Propylparaben, Sodium lauroyl lactylate, Tetrasodium EDTA, Ceramide 3, Ceramide 6 II, Phytosphingosine, Cholesterol, BHT, Xanthan gum, Sodium hydroxide, Ceramide 1, CI 77891 (Titanium dioxide).",https://www.makeupalley.com/product/showreview.asp/ItemId=71248/No7-Advanced-Hydration/Boots/Moisturizers
LOccitane,Rice-Ultra-Matte-Face-Fluid--DISCONTINUED,4.1,"Water**, Glycerin**, Dicaprylyl Carbonate**, Methyl Methacrylate Crosspolymer, Cyclomethicone, Red Rice Vinegar*, Oryza Sativa (Rice) Extract*, Oryza Sativa (Rice)**, Oryza Sativa (Rice) Powder**, Citrus Medica Limonum (Lemon) Peel Oil**, Butylene Glycol, Maltodextrin**, Cetearyl Alcohol**, Sorbitan Stearate**, Ethylhexylglycerin, Zinc Glycyrrhetinate, Spiraea Ulmaria Extract**, Cetearyl Glucoside**, Zinc Pca, Salicylic Acid, Sodium Hydroxide, Hydroxyethylcellulose**, C13-14 Isoparaffin, Fragrance, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol, Polysorbate 60**, Laureth-7**, Tetrasodium Glutamate Diacetate, Peg-20 Methyl Glucose Sesquistearate**, Polyacrylamide, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Limonene**, Coumarin.",https://www.makeupalley.com/product/showreview.asp/ItemId=111008/Rice-Ultra-Matte-Face-Fluid--DISCONTINUED/LOccitane/Moisturizers
SHISEIDO,The-Skincare-Day-Essential-Moisturizer,3.2,"Octyl Methoxycinnamate 5% w/w, Butyl Methoxydibenzoylmethane 2% w/w. [] [] [] [] [] [] [] [] [] [] [] Ingredients: Water, Butylene Glycol, Phenyl Trimethicone, Pentaerythrityl Tetraoctanoate, Clycerin, Xylitol, Dipropylene Glycol, Dimethicone, PEG-5 Glyceryl Stearate, Squalane, Glyceryl Sterate SE, Petrolatum, Behenyl Alcohol, Phenoxyethanol, Stearic Acid, Behenic Acid, Ethylparaben, Butylparaben, Fragrance, Potassium Sterate, Potassium Isosterae, Potassium Behenate, Xanthan Gum, Trisodium EDTA, Thiotaurine, Soy Sterol.",https://www.makeupalley.com/product/showreview.asp/ItemId=6731/The-Skincare-Day-Essential-Moisturizer/SHISEIDO/Moisturizers
Darphin,Arovita-C-Cream-DISCONTINUED,4.4,"Water, caprylic/capric triglyceride, c12-15 alkyl benzoate, olive oil decyl esters, c12-16 alcohols, butylene glycol, cetyl alcohol, hydrogenated cetyl olive esters, palmytoyl oligopeptide, acetyl hexapeptide-8, linoleic acid, artemia extract, aminopropyl ascorbyl phosphate, caffeine. morinda citrifolia fruit extract, hydrolyzed extensin, tocopherol, tocopheryl acetate, hydrogenated lecithin, glyceril stearate citrate, glyceryl polymethacrylate, acrylates/c10-30 alkyl acrylate crosspolymer, peg-8, palmitic acid, squalene, oleic acid, sodium linoleate, fragrance, tetrasodium edta, phenoxyethanol, chlorphenesin, potassium sorbate, yellow 5 (Cl 19140), red 4 (Cl 14700), geraniol, linalool, benzyl benzoate.",https://www.makeupalley.com/product/showreview.asp/ItemId=8374/Arovita-C-Cream-DISCONTINUED/Darphin/Moisturizers
